Date	Time	Open	High	Low	Close	Vol	OI	2009	2010	2011	2012	2013	2014	2015	2016	2017
1/12/2015	17:00	17.343	17.538	17.278	17.412	25302	104293							0.008397521		
1/13/2015	17:00	17.438	18.063	17.418	18.004	64870	104215							0.033999541		
1/14/2015	17:00	17.918	17.943	17.408	17.836	47980	102894							-0.00933126		
1/15/2015	17:00	17.688	18.088	17.558	17.95	58854	102432							0.006391568		
1/16/2015	17:00	17.813	18.713	17.738	18.598	66276	105245							0.036100279		
1/19/2015	17:00	18.688	18.873	18.478	18.553	66276	105245							-0.002419615		
1/20/2015	17:00	18.548	18.893	18.478	18.804	61293	103918							0.013528809		
1/21/2015	17:00	18.858	19.353	18.763	19.041	58031	103965							0.012603701		
1/22/2015	17:00	19.008	19.338	18.738	19.208	44485	103774							0.008770548		
1/23/2015	17:00	19.183	19.263	18.968	19.148	32916	103259							-0.003123698		
1/26/2015	17:00	19.148	19.338	18.713	18.831	35514	103059							-0.016555254		
1/27/2015	17:00	18.768	19.063	18.253	18.932	33457	102322							0.005363496		
1/28/2015	17:00	18.893	19.023	18.793	18.936	28312	100910							0.000211282		
1/29/2015	17:00	18.848	18.898	17.588	17.621	76053	100042							-0.069444444		
1/30/2015	17:00	17.838	18.168	17.663	18.056	45052	98621							0.024686454		
2/2/2015	17:00	18.003	18.188	17.843	18.099	31081	96725							0.00238148		
2/3/2015	17:00	18.088	18.598	17.918	18.169	49859	97243							0.003867617		
2/4/2015	17:00	18.178	18.518	18.018	18.243	40738	96851							0.004072871		
2/5/2015	17:00	18.218	18.348	17.768	18.044	40581	92973							-0.010908294		
2/6/2015	17:00	18.128	18.218	17.393	17.542	61739	90242							-0.027820882		
2/9/2015	17:00	17.633	17.993	17.533	17.918	39554	84804							0.021434272		
2/10/2015	17:00	17.813	17.943	17.563	17.721	38627	81694							-0.010994531		
2/11/2015	17:00	17.778	17.923	17.558	17.609	40356	78750							-0.006320185		
2/12/2015	17:00	17.643	17.888	17.453	17.642	39397	76543							0.001874042		
2/13/2015	17:00	17.688	18.278	17.683	18.142	49504	73641							0.028341458		
2/17/2015	17:00	18.173	18.248	17.108	17.226	82646	70791							-0.050490574		
2/18/2015	17:00	17.328	17.423	17.078	17.113	51721	58722							-0.006559851		
2/19/2015	17:00	17.293	17.618	17.168	17.229	40080	52876							0.006778473		
2/20/2015	17:00	17.193	17.403	17.008	17.121	45870	40225							-0.006268501		
2/23/2015	17:00	17.103	17.438	16.913	17.102	45290	33856							-0.001109748		
2/24/2015	17:00	17.148	17.303	16.888	17.036	42841	24585							-0.003859198		
2/25/2015	17:00	17.093	17.558	17.088	17.282	40961	94469							0.014440009		
2/26/2015	17:00	17.343	17.713	17.328	17.432	41415	98890							0.008679551		
2/27/2015	17:00	17.373	17.508	17.233	17.366	28820	100216							-0.00378614		
3/2/2015	17:00	17.383	17.598	17.158	17.259	26911	102148							-0.006161465		
3/3/2015	17:00	17.213	17.388	16.878	17.104	41769	103767							-0.008980822		
3/4/2015	17:00	17.068	17.168	16.863	16.966	25616	102873							-0.008068288		
3/5/2015	17:00	17.028	17.163	16.948	16.966	22400	103170							0		
3/6/2015	17:00	16.993	17.043	16.553	16.615	44539	105391							-0.020688436		
3/9/2015	17:00	16.738	16.768	16.513	16.584	24406	106555							-0.001865784		
3/10/2015	17:00	16.528	16.633	16.388	16.441	33403	107626							-0.008622769		
3/11/2015	17:00	16.433	16.538	16.068	16.173	40737	109835							-0.016300712		
3/12/2015	17:00	16.278	16.493	16.193	16.324	29534	111433							0.009336549		
3/13/2015	17:00	16.373	16.468	16.263	16.302	22867	111707							-0.001347709		
3/16/2015	17:00	16.438	16.563	16.298	16.425	26219	113023							0.007545086		
3/17/2015	17:00	16.433	16.528	16.168	16.386	35465	112939							-0.002374429		
3/18/2015	17:00	16.338	16.903	16.238	16.349	38295	113833							-0.002258025		
3/19/2015	17:00	16.738	17.013	16.603	16.922	40543	111540							0.035048015		
3/20/2015	17:00	16.933	17.698	16.888	17.691	60334	109691							0.045443801		
3/23/2015	17:00	17.563	17.898	17.418	17.699	43227	107657							0.000452207		
3/24/2015	17:00	17.803	17.848	17.613	17.791	36515	107014							0.005198034		
3/25/2015	17:00	17.743	17.948	17.648	17.808	29960	105864							0.000955539		
3/26/2015	17:00	17.778	18.213	17.718	17.948	45162	103974							0.007861635		
3/27/2015	17:00	17.893	18.003	17.663	17.877	40122	101981							-0.003955873		
3/30/2015	17:00	17.798	17.798	17.433	17.482	32062	100534							-0.02209543		
3/31/2015	17:00	17.513	17.628	17.243	17.406	35811	99117							-0.004347329		
4/1/2015	17:00	17.428	17.883	17.308	17.867	42377	98756							0.02648512		
4/2/2015	17:00	17.743	17.808	17.378	17.509	38399	94185							-0.02003694		
4/6/2015	17:00	17.803	18.118	17.743	17.918	33619	94528							0.023359415		
4/7/2015	17:00	17.768	17.783	17.538	17.648	29741	91846							-0.015068646		
4/8/2015	17:00	17.653	17.713	17.178	17.262	48351	88673							-0.021872167		
4/9/2015	17:00	17.308	17.318	16.913	16.984	46100	84914							-0.016104739		
4/10/2015	17:00	16.948	17.458	16.948	17.19	50099	80824							0.012129063		
4/13/2015	17:00	17.228	17.318	17.033	17.099	35535	79630							-0.005293775		
4/14/2015	17:00	17.088	17.148	16.763	16.969	45454	77394							-0.007602784		
4/15/2015	17:00	16.953	17.178	16.853	17.087	41454	72819							0.006953857		
4/16/2015	17:00	17.098	17.283	16.908	17.092	45033	69562							0.00029262		
4/17/2015	17:00	17.068	17.298	16.993	17.037	40039	68061							-0.00321788		
4/20/2015	17:00	17.083	17.148	16.628	16.697	54536	67295							-0.019956565		
4/21/2015	17:00	16.728	16.973	16.668	16.816	53046	63469							0.007127029		
4/22/2015	17:00	16.773	16.883	16.463	16.604	53971	57718							-0.012607041		
4/23/2015	17:00	16.568	16.728	16.513	16.637	45097	53045							0.001987473		
4/24/2015	17:00	16.648	16.693	16.358	16.444	62397	41615							-0.011600649		
4/27/2015	17:00	16.538	17.253	16.488	17.202	75679	23361							0.04609584		
4/28/2015	17:00	17.173	17.463	17.088	17.393	49736	112891							0.01110336		
4/29/2015	17:00	17.383	17.488	17.178	17.465	55487	117525							0.004139596		
4/30/2015	17:00	17.338	17.493	16.563	16.916	63637	118682							-0.031434297		
5/1/2015	17:00	16.908	17.023	16.658	16.898	32286	118266							-0.001064081		
5/4/2015	17:00	16.893	17.528	16.888	17.204	46035	115694							0.018108652		
5/5/2015	17:00	17.163	17.468	17.108	17.342	32828	116420							0.00802139		
5/6/2015	17:00	17.303	17.413	17.148	17.269	31191	116269							-0.004209434		
5/7/2015	17:00	17.298	17.318	16.923	17.06	37264	116797							-0.012102612		
5/8/2015	17:00	17.068	17.318	17.023	17.228	32980	116354							0.009847597		
5/11/2015	17:00	17.178	17.313	16.963	17.077	33892	117069							-0.008764801		
5/12/2015	17:00	17.048	17.358	16.883	17.289	38559	115354							0.012414358		
5/13/2015	17:00	17.283	17.998	17.243	17.984	77187	118945							0.04019897		
5/14/2015	17:00	17.923	18.348	17.833	18.228	63924	118083							0.013567616		
5/15/2015	17:00	18.223	18.348	17.968	18.326	47597	115765							0.005376344		
5/18/2015	17:00	18.298	18.538	18.238	18.495	39804	113900							0.009221871		
5/19/2015	17:00	18.468	18.498	17.633	17.834	59140	109878							-0.035739389		
5/20/2015	17:00	17.858	18.043	17.698	17.876	34826	108978							0.002355052		
5/21/2015	17:00	17.863	18.013	17.763	17.895	21286	108906							0.001062878		
5/22/2015	17:00	17.903	18.098	17.703	17.814	31247	107244							-0.004526404		
5/26/2015	17:00	17.813	17.943	17.408	17.509	48457	106374							-0.017121365		
5/27/2015	17:00	17.498	17.573	17.343	17.41	31979	106567							-0.005654235		
5/28/2015	17:00	17.438	17.538	17.303	17.432	35366	104510							0.001263642		
5/29/2015	17:00	17.433	17.613	17.403	17.464	30474	102414							0.001835704		
6/1/2015	17:00	17.458	17.933	17.353	17.443	56485	101276							-0.001202474		
6/2/2015	17:00	17.488	17.603	17.373	17.562	41683	99325							0.006822221		
6/3/2015	17:00	17.538	17.558	17.138	17.243	56525	97193							-0.018164218		
6/4/2015	17:00	17.243	17.263	16.828	16.866	54533	100513							-0.021863945		
6/5/2015	17:00	16.828	16.923	16.688	16.747	59676	97875							-0.007055615		
6/8/2015	17:00	16.803	16.873	16.643	16.722	46033	97580							-0.001492805		
6/9/2015	17:00	16.683	16.898	16.668	16.72	45738	97714							-0.000119603		
6/10/2015	17:00	16.673	16.953	16.658	16.722	45246	93404							0.000119617		
6/11/2015	17:00	16.723	16.803	16.533	16.723	49747	91906							5.98015E-05		
6/12/2015	17:00	16.743	16.768	16.548	16.588	37562	91328							-0.008072714		
6/15/2015	17:00	16.663	16.998	16.573	16.846	49646	83588							0.015553412		
6/16/2015	17:00	16.798	16.868	16.613	16.728	33996	82624							-0.00700463		
6/17/2015	17:00	16.728	17.013	16.648	16.71	39274	80469							-0.00107604		
6/18/2015	17:00	16.838	17.193	16.783	16.916	58280	80919							0.012327947		
6/19/2015	17:00	16.873	16.953	16.633	16.872	36158	76070							-0.002601088		
6/22/2015	17:00	16.863	16.993	16.748	16.905	52300	68044							0.001955903		
6/23/2015	17:00	16.898	16.938	16.433	16.5	71688	55067							-0.023957409		
6/24/2015	17:00	16.573	16.648	16.483	16.616	48881	44083							0.007030303		
6/25/2015	17:00	16.613	16.673	16.493	16.571	47052	30879							-0.002708233		
6/26/2015	17:00	16.57	16.635	16.21	16.498	46939	128411							-0.004405286		
6/29/2015	17:00	16.595	16.77	16.39	16.425	52415	137701							-0.004424779		
6/30/2015	17:00	16.5	16.57	16.165	16.311	59454	138181							-0.006940639		
7/1/2015	17:00	16.345	16.415	16.23	16.307	31339	139082							-0.000245233		
7/2/2015	17:00	16.26	16.485	16.18	16.292	35020	137840							-0.00091985		
7/6/2015	17:00	16.36	16.55	16.225	16.483	39919	137419							0.011723545		
7/7/2015	17:00	16.4	16.44	15.35	15.699	95490	137525							-0.047564157		
7/8/2015	17:00	15.735	15.95	15.435	15.893	65789	131417							0.012357475		
7/9/2015	17:00	15.84	16.255	15.705	16.091	46019	129420							0.012458315		
7/10/2015	17:00	16.105	16.365	16.07	16.211	30252	127534							0.007457585		
7/13/2015	17:00	16.285	16.63	16	16.187	37582	126755							-0.001480476		
7/14/2015	17:00	16.21	16.21	15.965	16.045	28080	126789							-0.008772472		
7/15/2015	17:00	16.055	16.09	15.69	15.778	34768	127681							-0.016640698		
7/16/2015	17:00	15.79	15.875	15.575	15.714	30835	127847							-0.004056281		
7/17/2015	17:00	15.685	15.735	15.525	15.564	27753	128557							-0.009545628		
7/20/2015	17:00	15.56	15.71	15.22	15.488	59333	129837							-0.004883063		
7/21/2015	17:00	15.365	15.66	15.345	15.515	30462	129935							0.001743285		
7/22/2015	17:00	15.54	15.595	15.315	15.46	34469	129062							-0.003544956		
7/23/2015	17:00	15.47	15.69	15.275	15.431	28246	129732							-0.001875809		
7/24/2015	17:00	15.345	15.44	15.06	15.218	54030	129666							-0.013803383		
7/27/2015	17:00	15.42	15.47	15.225	15.335	31236	129184							0.007688264		
7/28/2015	17:00	15.245	15.405	15.24	15.372	27410	127453							0.002412781		
7/29/2015	17:00	15.37	15.63	15.3	15.473	36947	124901							0.006570388		
7/30/2015	17:00	15.505	15.545	15.31	15.426	32479	123261							-0.003037549		
7/31/2015	17:00	15.425	15.7	15.24	15.475	46312	120622							0.003176455		
8/3/2015	17:00	15.48	15.495	15.12	15.245	37737	120937							-0.014862682		
8/4/2015	17:00	15.18	15.355	15.075	15.287	35563	116687							0.002755002		
8/5/2015	17:00	15.275	15.405	15.195	15.283	34445	113664							-0.00026166		
8/6/2015	17:00	15.275	15.465	15.22	15.407	32730	109846							0.00811359		
8/7/2015	17:00	15.36	15.72	15.295	15.551	62034	101515							0.009346401		
8/10/2015	17:00	15.48	16.105	15.435	16.022	57542	97758							0.030287441		
8/11/2015	17:00	15.96	16.11	15.795	16.014	64514	90566							-0.000499313		
8/12/2015	17:00	16.02	16.3	15.855	16.206	67362	84343							0.011989509		
8/13/2015	17:00	16.245	16.285	15.995	16.129	48729	77755							-0.004751327		
8/14/2015	17:00	16.13	16.315	15.87	15.943	46381	74082							-0.011532023		
8/17/2015	17:00	15.955	16.105	15.91	16.028	30115	70548							0.005331493		
8/18/2015	17:00	16.03	16.055	15.41	15.52	63485	70305							-0.031694535		
8/19/2015	17:00	15.595	16.05	15.525	15.909	62384	63236							0.025064433		
8/20/2015	17:00	16	16.29	15.985	16.247	53426	58020							0.021245836		
8/21/2015	17:00	16.27	16.445	15.835	16.031	58064	53671							-0.013294762		
8/24/2015	17:00	16.075	16.12	15.285	15.492	100311	41389							-0.033622357		
8/25/2015	17:00	15.525	15.66	15.25	15.34	67842	31170							-0.009811516		
8/26/2015	17:00	15.405	15.435	14.64	14.771	69360	24274							-0.037092568		
8/27/2015	17:00	14.845	15.29	14.78	15.142	58642	124732							0.025116783		
8/28/2015	17:00	15.21	15.375	15.055	15.254	46525	124461							0.007396645		
8/31/2015	17:00	15.285	15.375	15.095	15.291	29890	123245							0.002425593		
9/1/2015	17:00	15.3	15.46	15.2	15.325	36884	123014							0.00222353		
9/2/2015	17:00	15.29	15.52	15.13	15.372	38221	123284							0.003066884		
9/3/2015	17:00	15.365	15.655	15.255	15.412	32236	121961							0.002602134		
9/4/2015	17:00	15.395	15.53	15.18	15.254	26611	122572							-0.010251752		
9/8/2015	17:00	15.255	15.585	15.145	15.46	42657	120905							0.013504655		
9/9/2015	17:00	15.5	15.635	15.265	15.281	34421	120830							-0.011578266		
9/10/2015	17:00	15.295	15.55	15.24	15.35	33327	119304							0.004515411		
9/11/2015	17:00	15.39	15.45	14.955	15.21	41110	120952							-0.009120521		
9/14/2015	17:00	15.26	15.295	15.015	15.068	24504	122121							-0.009335963		
9/15/2015	17:00	15.07	15.115	14.945	15.031	22256	122677							-0.002455535		
9/16/2015	17:00	15.075	15.67	15.015	15.59	51336	119275							0.037189808		
9/17/2015	17:00	15.63	15.98	15.475	15.689	42376	117390							0.006350225		
9/18/2015	17:00	15.825	16.14	15.72	15.868	46418	119098							0.011409268		
9/21/2015	17:00	15.87	15.95	15.785	15.926	22245	118594							0.003655155		
9/22/2015	17:00	15.885	15.925	15.4	15.461	45914	115958							-0.029197539		
9/23/2015	17:00	15.47	15.615	15.39	15.494	26772	115171							0.002134403		
9/24/2015	17:00	15.47	15.885	15.45	15.835	45678	115818							0.022008519		
9/25/2015	17:00	15.775	15.89	15.65	15.816	29903	115972							-0.001199874		
9/28/2015	17:00	15.775	15.815	15.175	15.243	57207	117966							-0.036229135		
9/29/2015	17:00	15.29	15.405	15.16	15.278	33134	116933							0.002296136		
9/30/2015	17:00	15.31	15.43	15.14	15.223	37056	117003							-0.003599948		
10/1/2015	17:00	15.205	15.375	15.135	15.216	28153	116810							-0.000459831		
10/2/2015	17:00	15.195	16.005	15.065	15.968	70556	114676							0.049421661		
10/5/2015	17:00	15.955	16.435	15.805	16.413	61892	112491							0.027868236		
10/6/2015	17:00	16.325	16.795	16.275	16.689	60224	113164							0.016815939		
10/7/2015	17:00	16.595	16.82	16.525	16.799	44104	111431							0.006591168		
10/8/2015	17:00	16.76	16.785	16.08	16.471	59343	111995							-0.019524972		
10/9/2015	17:00	16.385	16.715	16.29	16.523	41668	112176							0.003157064		
10/12/2015	17:00	16.5	16.78	16.47	16.569	36444	110131							0.002783998		
10/13/2015	17:00	16.52	16.69	16.32	16.612	40665	110169							0.002595208		
10/14/2015	17:00	16.615	16.9	16.495	16.822	60334	112021							0.012641464		
10/15/2015	17:00	16.835	16.9	16.605	16.869	47364	112847							0.00279396		
10/16/2015	17:00	16.825	16.87	16.64	16.819	32338	112314							-0.002964017		
10/19/2015	17:00	16.72	16.745	16.44	16.546	35462	111986							-0.016231643		
10/20/2015	17:00	16.535	16.67	16.445	16.622	38767	111478							0.004593255		
10/21/2015	17:00	16.605	16.645	16.315	16.415	40330	109671							-0.012453375		
10/22/2015	17:00	16.385	16.615	16.345	16.542	33495	110739							0.007736826		
10/23/2015	17:00	16.52	16.805	16.41	16.532	48550	112124							-0.000604522		
10/26/2015	17:00	16.55	16.685	16.475	16.61	24971	111607							0.004718122		
10/27/2015	17:00	16.545	16.655	16.485	16.568	27445	110148							-0.002528597		
10/28/2015	17:00	16.565	17.075	16.425	16.998	72128	114593							0.025953646		
10/29/2015	17:00	16.64	16.715	16.24	16.255	62481	110031							-0.043711025		
10/30/2015	17:00	16.305	16.36	16.18	16.272	40004	106538							0.001045832		
11/2/2015	17:00	16.24	16.255	15.955	16.113	40797	104119							-0.009771386		
11/3/2015	17:00	16.105	16.155	15.905	15.944	35435	101649							-0.010488425		
11/4/2015	17:00	15.96	16.03	15.73	15.763	39663	100360							-0.011352233		
11/5/2015	17:00	15.77	15.795	15.615	15.688	42796	97992							-0.004757978		
11/6/2015	17:00	15.665	15.75	15.39	15.396	54954	95144							-0.018612953		
11/9/2015	17:00	15.435	15.465	15.1	15.118	50392	91988							-0.018056638		
11/10/2015	17:00	15.22	15.26	14.97	15.061	58427	83846							-0.00377034		
11/11/2015	17:00	15.08	15.195	14.935	14.968	50926	78844							-0.006174889		
11/12/2015	17:00	14.98	15.17	14.86	14.93	67760	73618							-0.002538749		
11/13/2015	17:00	14.955	15.055	14.845	14.909	39517	70345							-0.001406564		
11/16/2015	17:00	14.97	15.125	14.875	14.927	43024	71593							0.001207324		
11/17/2015	17:00	14.925	14.955	14.785	14.876	48103	70321							-0.003416628		
11/18/2015	17:00	14.85	14.915	14.695	14.786	48025	66615							-0.006050013		
11/19/2015	17:00	14.845	15.075	14.795	14.927	47794	61052							0.009536048		
11/20/2015	17:00	14.935	15.075	14.745	14.801	48931	55544							-0.00844108		
11/23/2015	17:00	14.84	14.86	14.56	14.737	58075	43067							-0.004324032		
11/24/2015	17:00	14.795	14.975	14.725	14.864	59731	26921							0.008617765		
11/25/2015	17:00	14.865	14.945	14.7	14.86	52729	10053							-0.000269107		
11/27/2015	17:00	14.86	15.065	14.62	14.738	53213	127955							-0.00820996		
11/30/2015	17:00	14.735	14.87	14.665	14.776	27922	128767							0.002578369		
12/1/2015	17:00	14.75	14.93	14.73	14.773	31412	129939							-0.000203032		
12/2/2015	17:00	14.855	14.9	14.59	14.699	36161	131445							-0.005009138		
12/3/2015	17:00	14.665	14.835	14.495	14.767	46119	131061							0.004626165		
12/4/2015	17:00	14.79	15.3	14.71	15.218	59702	128888							0.030541071		
12/7/2015	17:00	15.28	15.33	14.895	15.022	41322	129156							-0.012879485		
12/8/2015	17:00	14.91	15	14.755	14.806	38788	128562							-0.014378911		
12/9/2015	17:00	14.82	15.025	14.795	14.879	38025	128839							0.004930434		
12/10/2015	17:00	14.845	14.915	14.78	14.8	22051	129964							-0.005309497		
12/11/2015	17:00	14.76	14.825	14.44	14.574	53106	133598							-0.01527027		
12/14/2015	17:00	14.59	14.655	14.31	14.385	43041	134344							-0.0129683		
12/15/2015	17:00	14.345	14.5	14.325	14.46	38120	132291							0.005213764		
12/16/2015	17:00	14.435	15	14.435	14.938	55179	128436							0.033056708		
12/17/2015	17:00	14.885	14.915	14.355	14.393	48010	130474							-0.036484134		
12/18/2015	17:00	14.4	14.885	14.375	14.786	45144	127387							0.02730494		
12/21/2015	17:00	14.8	15.02	14.735	15.005	38608	125766							0.014811308		
12/22/2015	17:00	14.93	15.09	14.905	15.004	31870	124702							-6.66445E-05		
12/23/2015	17:00	14.95	15.035	14.89	14.977	22402	123385							-0.00179952		
12/24/2015	17:00	14.99	15.09	14.955	15.069	13689	124613							0.006142752		
12/28/2015	17:00	15.055	15.115	14.54	14.574	34871	127837							-0.032848895		
12/29/2015	17:00	14.605	14.745	14.59	14.618	24702	128138							0.003019075		
12/30/2015	17:00	14.615	14.675	14.44	14.532	24313	129984							-0.005883158		
12/31/2015	17:00	14.555	14.65	14.455	14.493	17244	130882							-0.002683732		
1/4/2016	17:00	14.505	14.875	14.49	14.531	51627	130158								0.002621955	
1/5/2016	17:00	14.55	14.755	14.535	14.661	29584	129393								0.00894639	
1/6/2016	17:00	14.64	14.825	14.545	14.666	40052	129854								0.000341041	
1/7/2016	17:00	14.685	15.075	14.61	15.034	68535	130038								0.02509205	
1/8/2016	17:00	15.015	15.03	14.56	14.608	52186	128716								-0.028335772	
1/11/2016	17:00	14.655	14.765	14.515	14.556	41858	126204								-0.003559693	
1/12/2016	17:00	14.565	14.6	14.42	14.441	38755	125739								-0.007900522	
1/13/2016	17:00	14.475	14.895	14.44	14.846	50024	123348								0.028045149	
1/14/2016	17:00	14.865	14.875	14.43	14.438	50729	123294								-0.02748215	
1/15/2016	17:00	14.54	14.825	14.455	14.586	44607	119082								0.010250727	
1/19/2016	17:00	14.61	14.875	14.53	14.811	46360	115761								0.015425751	
1/20/2016	17:00	14.725	14.91	14.685	14.85	39848	113337								0.002633178	
1/21/2016	17:00	14.865	14.9	14.575	14.784	48797	113559								-0.004444444	
1/22/2016	17:00	14.805	15.05	14.71	14.747	45772	111019								-0.002502706	
1/25/2016	17:00	14.755	15	14.715	14.944	37400	107627								0.013358649	
1/26/2016	17:00	14.945	15.27	14.91	15.254	56610	107266								0.020744111	
1/27/2016	17:00	15.205	15.275	15.05	15.149	37694	107186								-0.00688344	
1/28/2016	17:00	15.2	15.23	14.76	14.922	43768	107193								-0.014984487	
1/29/2016	17:00	14.94	15	14.85	14.933	32360	107319								0.000737167	
2/1/2016	17:00	14.945	15.11	14.89	15.033	35147	104561								0.006696578	
2/2/2016	17:00	15.035	15.095	14.92	14.979	34182	102251								-0.003592097	
2/3/2016	17:00	15	15.51	14.96	15.424	65068	105519								0.029708258	
2/4/2016	17:00	15.395	15.62	15.34	15.54	52524	104693								0.007520747	
2/5/2016	17:00	15.57	15.755	15.36	15.468	53899	101229								-0.004633205	
2/8/2016	17:00	15.69	16.17	15.59	16.116	69518	98584								0.04189294	
2/9/2016	17:00	16.05	16.16	15.895	16.139	54349	90156								0.001427153	
2/10/2016	17:00	15.975	16.015	15.8	15.972	57397	80938								-0.010347605	
2/11/2016	17:00	15.975	16.68	15.975	16.484	93359	81717								0.032056098	
2/12/2016	17:00	16.495	16.535	16.34	16.48	53860	78261								-0.00024266	
2/16/2016	17:00	16.395	16.43	15.845	16.024	87038	74409								-0.027669903	
2/17/2016	17:00	15.965	16.105	15.88	16.067	60011	68672								0.002683475	
2/18/2016	17:00	16.005	16.26	15.915	16.122	62250	65251								0.003423165	
2/19/2016	17:00	16.11	16.185	15.98	16.063	50791	60323								-0.003659596	
2/22/2016	17:00	16.055	16.06	15.635	15.874	67443	43487								-0.011766171	
2/23/2016	17:00	15.88	16.01	15.86	15.93	59962	33887								0.003527781	
2/24/2016	17:00	15.99	16.285	15.875	15.987	81141	23657								0.003578154	
2/25/2016	17:00	15.945	16.015	15.715	15.854	53126	118425								-0.008319259	
2/26/2016	17:00	15.83	15.915	15.35	15.369	72788	119008								-0.030591649	
2/29/2016	17:00	15.41	15.6	15.265	15.573	52668	117774								0.013273473	
3/1/2016	17:00	15.57	15.76	15.4	15.411	40657	117271								-0.01040262	
3/2/2016	17:00	15.485	15.7	15.425	15.677	39822	116325								0.017260398	
3/3/2016	17:00	15.635	15.995	15.52	15.801	43618	116768								0.007909677	
3/4/2016	17:00	15.885	16.495	15.805	16.349	85078	119725								0.034681349	
3/7/2016	17:00	16.23	16.485	16.15	16.288	48852	117793								-0.003731115	
3/8/2016	17:00	16.305	16.415	16.005	16.045	52201	118194								-0.014918959	
3/9/2016	17:00	16.025	16.11	15.86	16.021	44004	117167								-0.001495793	
3/10/2016	17:00	15.965	16.32	15.82	16.204	63692	117188								0.011422508	
3/11/2016	17:00	16.27	16.41	16.135	16.26	45379	116341								0.003455937	
3/14/2016	17:00	16.175	16.505	15.965	16.176	58167	115882								-0.005166052	
3/15/2016	17:00	16.03	16.075	15.855	15.916	38695	114009								-0.016073195	
3/16/2016	17:00	15.945	16.33	15.865	15.874	47236	115929								-0.002638854	
3/17/2016	17:00	16.28	16.73	16.22	16.688	79229	123500								0.051278821	
3/18/2016	17:00	16.625	16.825	16.41	16.466	46014	122456								-0.013302972	
3/21/2016	17:00	16.485	16.58	16.38	16.502	33913	122954								0.002186323	
3/22/2016	17:00	16.51	16.695	16.445	16.54	46578	121098								0.002302751	
3/23/2016	17:00	16.54	16.59	15.89	15.927	76678	116036								-0.037061669	
3/24/2016	17:00	15.93	15.99	15.76	15.854	41065	113192								-0.004583412	
3/28/2016	17:00	15.845	16.03	15.795	15.845	27238	113342								-0.00056768	
3/29/2016	17:00	15.885	16.03	15.715	15.888	47509	115237								0.00271379	
3/30/2016	17:00	16.015	16.115	15.83	15.866	45023	114643								-0.001384693	
3/31/2016	17:00	15.87	16.205	15.855	16.119	40380	114148								0.015946048	
4/1/2016	17:00	16.1	16.135	15.44	15.701	71485	113986								-0.02593213	
4/4/2016	17:00	15.68	15.76	15.55	15.599	36396	111747								-0.006496402	
4/5/2016	17:00	15.595	15.875	15.58	15.771	40471	110711								0.011026348	
4/6/2016	17:00	15.785	15.85	15.57	15.709	41545	108102								-0.003931266	
4/7/2016	17:00	15.71	16.02	15.71	15.813	51593	101618								0.006620409	
4/8/2016	17:00	15.87	16.045	15.775	16.039	43343	97201								0.014292038	
4/11/2016	17:00	16.035	16.64	16.025	16.631	74212	98575								0.036910032	
4/12/2016	17:00	16.605	16.885	16.455	16.877	75570	98535								0.014791654	
4/13/2016	17:00	16.855	17	16.67	16.98	68654	97028								0.00610298	
4/14/2016	17:00	16.885	16.925	16.58	16.828	60581	97642								-0.008951708	
4/15/2016	17:00	16.84	17.05	16.765	16.968	46567	96266								0.008319468	
4/18/2016	17:00	16.95	16.995	16.785	16.908	45771	92381								-0.003536068	
4/19/2016	17:00	16.89	17.765	16.835	17.627	107564	83384								0.042524249	
4/20/2016	17:00	17.615	17.91	17.51	17.79	92976	70955								0.009247178	
4/21/2016	17:00	17.615	18.375	17.41	17.745	142292	56863								-0.002529511	
4/22/2016	17:00	17.67	18.015	17.51	17.555	88301	48767								-0.010707241	
4/25/2016	17:00	17.555	17.795	17.465	17.664	63001	41611								0.006209057	
4/26/2016	17:00	17.66	17.83	17.49	17.765	73269	27030								0.005717844	
4/27/2016	17:00	17.766	18.086	17.706	17.941	60505	135044								0.009907121	
4/28/2016	17:00	17.891	18.301	17.791	18.194	72240	140119								0.014101778	
4/29/2016	17:00	18.236	18.626	18.221	18.425	66179	139867								0.012696493	
5/2/2016	17:00	18.526	18.666	18.136	18.288	55822	138396								-0.00743555	
5/3/2016	17:00	18.211	18.366	17.971	18.105	61625	137297								-0.010006562	
5/4/2016	17:00	18.056	18.116	17.821	17.907	51199	139762								-0.010936205	
5/5/2016	17:00	18.016	18.291	17.891	17.933	55052	141432								0.001451946	
5/6/2016	17:00	17.976	18.241	17.826	18.133	52447	142678								0.011152624	
5/9/2016	17:00	18.066	18.111	17.566	17.695	56675	141023								-0.024154856	
5/10/2016	17:00	17.656	17.796	17.531	17.698	43222	141659								0.000169539	
5/11/2016	17:00	17.761	18.226	17.731	17.925	49965	142571								0.012826308	
5/12/2016	17:00	18.051	18.091	17.606	17.709	53793	140948								-0.012050209	
5/13/2016	17:00	17.631	17.806	17.456	17.738	48013	138747								0.001637585	
5/16/2016	17:00	17.746	18.036	17.681	17.76	47425	140196								0.001240275	
5/17/2016	17:00	17.781	17.986	17.661	17.856	40690	140749								0.005405405	
5/18/2016	17:00	17.891	17.926	17.321	17.738	61958	137790								-0.006608423	
5/19/2016	17:00	17.461	17.556	16.956	17.099	76514	135136								-0.036024354	
5/20/2016	17:00	17.106	17.281	17.041	17.138	39218	133922								0.002280835	
